src_ip,dst_ip,sport,dport,m_size(bytes),start(ns),complete_fct(ns),offseted_fct(ns),standalone_fct(ns),end(ns)
0b000a01,0b00cb01,10000,100,442572752,35,398682432,468682432,37117540,398682467
0b000301,0b00cb01,10000,100,442251144,7,439589855,474589855,37090579,439589862
0b000901,0b00cb01,10000,100,442776184,35000029,821313927,891313927,37134598,856313956
0b000701,0b00cb01,10000,100,442444248,35000018,836370576,906370576,37106768,871370594
0b000501,0b00cb01,10000,100,441896576,35000009,845769139,915769139,37060850,880769148
0b000c01,0b00cb01,10000,100,441908201,70000039,975631945,1045631945,37061826,1045631984
0b000d01,0b00cb01,10000,100,442850231,70000040,980920560,1085920560,37140806,1050920600
0b001b01,0b00cb01,10000,100,442973506,70000075,994301580,1205301580,37151140,1064301655
0b001801,0b00cb01,10000,100,442448053,70000072,997683177,1173683177,37107088,1067683249
0b000801,0b00cb01,10000,100,442791930,70000027,999759877,1069759877,37135915,1069759904
0b001f01,0b00cb01,10000,100,442299518,70000098,1002751752,1213751752,37094633,1072751850
0b000e01,0b00cb01,10000,100,442825002,70000040,1008095686,1113095686,37138692,1078095726
0b001701,0b00cb01,10000,100,442117240,105000068,988163168,1164163168,37079352,1093163236
0b000401,0b00cb01,10000,100,442751047,70000008,1026673637,1061673637,37132491,1096673645
0b001401,0b00cb01,10000,100,443033490,105000059,996958488,1172958488,37156169,1101958547
0b000b01,0b00cb01,10000,100,442727168,141000037,986444839,1056444839,37130488,1127444876
0b000201,0b00cb01,10000,100,443686486,141000005,996112172,1031112172,37210916,1137112177
0b001001,0b00cb01,10000,100,444188902,141000045,1005614711,1146614711,37253037,1146614756
0b000601,0b00cb01,10000,100,442429273,141000015,1007883654,1077883654,37105513,1148883669
0b001501,0b00cb01,10000,100,441910758,176000059,982937962,1158937962,37062038,1158938021
0b001201,0b00cb01,10000,100,441813827,176000055,986711132,1127711132,37053911,1162711187
0b001601,0b00cb01,10000,100,441988043,176000061,987402440,1163402440,37068521,1163402501
0b001a01,0b00cb01,10000,100,443416361,176000073,990127433,1201127433,37188270,1166127506
0b000101,0b00cb01,10000,100,441800063,176000002,991745514,991745514,37052760,1167745516
0b001c01,0b00cb01,10000,100,442055212,176000077,993422142,1204422142,37074152,1169422219
0b000001,0b00cb01,10000,100,442369121,211000000,963055873,963055873,37100470,1174055873
0b001101,0b00cb01,10000,100,441749666,211000054,963595734,1104595734,37048533,1174595788
0b001d01,0b00cb01,10000,100,442496649,211000079,964427141,1175427141,37111160,1175427220
0b001e01,0b00cb01,10000,100,442518303,211000089,964667204,1175667204,37112977,1175667293
0b001301,0b00cb01,10000,100,442579512,211000057,965927635,1141927635,37118108,1176927692
0b001901,0b00cb01,10000,100,441610566,211000072,967060959,1178060959,37036871,1178061031
0b000f01,0b00cb01,10000,100,443143842,211000041,969061725,1110061725,37165420,1180061766
